siteID,year,mmwrWeek,mean,variance
SCBI,2019,12,4.444205952380952,3.6037
SCBI,2019,13,7.688924702380953,1.2022
SCBI,2019,14,8.117252736318408,1.2132
SCBI,2019,19,17.964649032258066,4.309
SCBI,2019,20,13.883282142857142,1.8448
SCBI,2019,21,21.06313511904762,6.7125
SCBI,2019,22,23.280027976190475,4.4642
SCBI,2019,23,19.947791964285713,1.4198
SCBI,2019,24,17.762715476190476,0.3794
SCBI,2019,25,23.177120535714288,2.1998
SCBI,2019,26,23.19263660714286,2.4804
SCBI,2019,27,24.56172767857143,1.4388
SCBI,2019,28,22.959955376344087,4.1438
SCBI,2019,42,9.816212605042017,0.1638
SCBI,2019,43,12.212612797619048,1.115
SCBI,2019,44,13.703347038327527,1.0279
SCBI,2019,45,6.991512367491166,0.4805
SCBI,2019,46,4.03506875,0.88
SCBI,2019,47,4.65390505952381,2.2972
SCBI,2019,48,6.684533928571429,0.6888
SCBI,2019,49,3.785189285714286,0.732
SCBI,2019,50,2.3208191489361703,0.7226
SCBI,2019,51,0.27296037735849055,1.2169
SCBI,2019,52,6.252273273273273,1.778
SCBI,2020,1,6.534544791666667,1.9405
SCBI,2020,2,3.763540773809524,2.079
SCBI,2020,3,8.540985416666667,1.9547
SCBI,2020,4,-1.8539719402985075,1.507
SCBI,2020,5,2.5220969696969697,0.2927
SCBI,2020,6,8.292613988095239,4.5496
SCBI,2020,7,4.266747744360902,0.7729
SCBI,2020,9,2.322066371681416,1.0595
SCBI,2020,10,6.4467324404761905,1.4448
SCBI,2020,11,10.472580952380952,1.4771
SCBI,2020,12,9.331588988095238,1.008
SCBI,2020,13,6.94907619047619,2.1032
SCBI,2020,14,10.737211011904762,4.8108
SCBI,2020,15,13.071296417910448,6.3053
SCBI,2020,16,8.614228869047619,0.5963
SCBI,2020,17,9.985136011904762,1.7728
SCBI,2020,18,10.439412202380952,0.9633
SCBI,2020,19,12.702565178571428,2.2819
SCBI,2020,20,11.267430654761904,0.5034
SCBI,2020,21,14.937550595238095,0.1872
SCBI,2020,22,19.4855375,0.6177
SCBI,2020,23,20.666578273809524,4.3725
SCBI,2020,24,22.944259226190475,0.5284
SCBI,2020,25,17.730562797619047,1.0858
SCBI,2020,26,22.121098809523808,3.7474
SCBI,2020,27,24.67642142857143,1.463
SCBI,2020,28,25.329795535714286,1.8164
SCBI,2020,29,24.326852083333332,2.6372
SCBI,2020,30,26.38475863095238,1.72
SCBI,2020,31,25.83912950310559,1.6964
SCBI,2020,32,21.932848780487806,0.2406
SCBI,2020,33,24.070195238095238,0.9264
SCBI,2020,34,21.020375,0.4995
SCBI,2020,35,24.528039285714286,12.3607
SCBI,2020,36,21.97420863095238,2.0717
SCBI,2020,37,21.512338095238096,1.4163
SCBI,2020,38,16.867384523809523,0.6992
SCBI,2020,39,14.344983630952381,0.7672
SCBI,2020,40,16.198664880952382,1.1071
SCBI,2020,41,14.625716964285715,0.9859
SCBI,2020,42,15.692513988095238,2.0718
SCBI,2020,43,16.12167767857143,0.6238
SCBI,2020,44,11.880543113772456,0.338
SCBI,2020,45,10.202394047619048,0.9454
SCBI,2020,46,16.513613392857142,0.6533
SCBI,2020,47,7.822211011904762,1.9848
SCBI,2020,48,10.009197321428571,2.9475
SCBI,2020,49,6.853679761904762,1.84
SCBI,2020,50,2.280684965034965,1.7781
SCBI,2020,51,3.214227743902439,1.5084
SCBI,2020,52,2.8653375,2.5795
SCBI,2020,53,0.09616374999999999,0.8128
SCBI,2021,1,2.2835107142857143,1.024
SCBI,2021,2,3.4752279761904763,1.203
SCBI,2021,3,2.5749136904761905,2.4951
SCBI,2021,4,-2.1948011904761904,5.0882
SCBI,2021,5,-0.5029357638888888,0.4612
SCBI,2021,6,-0.5757637770897833,0.5176
SCBI,2021,7,-2.752527777777778,0.3411
SCBI,2021,8,3.06899375,1.452
SCBI,2021,9,4.754532132132132,3.0963
SCBI,2021,10,10.02974864864865,1.042
SCBI,2021,11,5.646436607142857,0.2881
SCBI,2021,12,10.972185714285715,1.5618
SCBI,2021,13,9.409310714285715,8.756
SCBI,2021,14,14.322721428571429,0.416
SCBI,2021,15,12.871246726190476,0.9013
SCBI,2021,16,10.412824107142857,2.3849
SCBI,2021,17,16.681301488095237,5.5175
SCBI,2021,18,16.003105654761903,8.6023
SCBI,2021,19,12.13386875,1.8494
SCBI,2021,20,18.400466666666667,1.5671
SCBI,2021,21,21.37895476190476,3.5731
SCBI,2021,22,16.184335714285716,0.404
SCBI,2021,23,24.02103005952381,1.1202
SCBI,2021,24,19.606323241590214,1.103
SCBI,2021,25,21.883879838709678,3.5423
SCBI,2021,26,24.972164503816796,4.0089
SCBI,2021,27,23.639791044776118,2.4361
SCBI,2021,28,25.013200892857142,1.9417
SCBI,2021,29,23.352305654761906,1.2511
SCBI,2021,30,25.011717261904764,3.1563
SCBI,2021,31,21.560322023809523,1.2638
SCBI,2021,32,25.146472916666667,12.9272
SCBI,2021,33,22.883648511904763,1.569
SCBI,2021,34,25.09770267857143,1.016
SCBI,2021,35,21.581247023809524,4.2618
SCBI,2021,36,20.670538392857143,2.763
SCBI,2021,37,22.685074107142857,0.4454
SCBI,2021,38,19.277308035714285,0.6772
SCBI,2021,39,17.663293154761906,1.1811
SCBI,2021,40,19.426266666666667,1.3093
SCBI,2021,41,17.633355820895524,1.9406
SCBI,2021,42,15.647003184713375,1.78
SCBI,2021,43,13.204509226190476,0.5126
SCBI,2021,44,8.093076576576577,1.2223
SCBI,2021,45,12.269529464285714,0.809
SCBI,2021,46,7.772758805970149,8.3089
SCBI,2021,47,4.495630059523809,1.8498000000000001
SCBI,2021,48,6.435317117117117,0.8413
SCBI,2021,49,4.530100595238095,2.0375
SCBI,2021,50,9.329010416666666,3.5091
SCBI,2021,51,3.4206363095238097,2.5682
SCBI,2021,52,9.869496180555556,5.0557
SCBI,2021,53,3.1674864583333333,2.6724
SCBI,2022,1,4.510368055555555,1.8541
SCBI,2022,2,-0.4935559523809524,1.1503
SCBI,2022,3,-3.3336733128834357,1.2416
SCBI,2022,4,-2.9799598214285714,3.1689
SCBI,2022,5,-0.7348021148036253,15.9522
SCBI,2022,6,2.603954491017964,1.0866
SCBI,2022,7,3.1762386904761906,2.1839
SCBI,2022,8,5.538118541033435,1.9241
SCBI,2022,9,2.7464718309859153,0.233
SCBI,2022,52,9.266414583333333,0.5963
SERC,2017,1,-4.504322916666666,0.0896
SERC,2017,28,28.47080563380282,4.3529
SERC,2017,29,26.609843,0.396
SERC,2017,30,24.42128,3.1674
SERC,2017,31,23.621633035714286,1.688
SERC,2017,32,22.387178805970148,0.6851
SERC,2017,33,24.090764285714286,1.7857
SERC,2017,34,24.361333633633635,0.5287
SERC,2017,35,20.146988095238097,0.2662
SERC,2017,36,19.015530838323354,0.4552
SERC,2017,37,19.240737797619047,0.7847
SERC,2017,38,22.88354245614035,0.4988
SERC,2017,40,20.29013653846154,0.3595
SERC,2017,41,21.413101785714286,0.1673
SERC,2017,42,15.669610479041916,0.697
SERC,2017,43,16.156913988095237,0.6806
SERC,2017,44,14.467704776119403,0.9951
SERC,2017,45,10.493168452380953,0.1806
SERC,2017,46,5.363619047619047,0.2795
SERC,2017,47,7.940857440476191,0.8576
SERC,2017,48,10.085657784431138,0.6307
SERC,2017,49,7.411010714285714,0.6726
SERC,2017,50,0.8340238095238095,0.4008
SERC,2017,51,5.786951785714286,0.4083
SERC,2017,52,0.28835446428571426,2.0261
SERC,2018,1,-3.68573046875,0.2129
SERC,2018,2,-0.46405615615615614,0.4273
SERC,2018,3,-1.621606153846154,2.0717
SERC,2018,4,6.562866964285714,1.3703
SERC,2018,5,4.131384821428571,1.0002
SERC,2018,6,-0.7275839393939394,0.1663
SERC,2018,7,9.219125892857143,1.8095
SERC,2018,8,8.620184431137725,4.0509
SERC,2018,9,8.663753067484663,0.4541
SERC,2018,10,2.958298233215548,0.2042
SERC,2018,11,2.8711770833333334,0.3466
SERC,2018,12,4.23492,0.5115
SERC,2018,13,7.073049107142857,2.1619
SERC,2018,14,8.889232934131737,5.6337
SERC,2018,15,9.428873511904762,0.7212
SERC,2018,16,11.15162261904762,3.2955
SERC,2018,17,12.674038690476191,0.4458
SERC,2018,18,18.27468018018018,1.9624
SERC,2018,19,18.764196726190477,0.4677
SERC,2018,20,19.545582511210764,6.1809
SERC,2018,21,22.19905628742515,0.182
SERC,2018,22,22.083102976190474,1.2247
SERC,2018,23,19.762653273809523,1.4771
SERC,2018,24,21.21781462686567,0.6205
SERC,2018,25,24.240286904761906,2.7874
SERC,2018,26,23.65389129129129,0.4125
SERC,2018,27,27.65511011904762,0.2609
SERC,2018,28,23.881183132530122,0.394
SERC,2018,29,24.78941130952381,2.8301
SERC,2018,30,23.50551755952381,3.7156
SERC,2018,31,24.14166875,0.8497
SERC,2018,32,26.121640773809524,0.43120000000000003
SERC,2018,33,24.896699404761904,2.043
SERC,2018,34,23.29452738095238,0.6706
SERC,2018,35,25.958769253731344,0.331
SERC,2018,36,26.70856526946108,1.0559
SERC,2018,37,21.10338482142857,0.5557
SERC,2018,38,23.00181607142857,1.3269
SERC,2018,39,19.549589285714287,3.1803
SERC,2018,40,21.067153731343282,1.7491
SERC,2018,41,21.888004761904764,0.2028
SERC,2018,42,12.942704716981131,0.9506
SERC,2018,43,9.927736904761904,0.5403
SERC,2018,44,13.52396163141994,0.3588
SERC,2018,45,11.96910238095238,3.3111
SERC,2018,46,4.668878869047619,0.2763
SERC,2018,47,4.758070238095238,0.1527
SERC,2018,48,4.602008059701492,0.7861
SERC,2018,49,5.510036904761905,0.1041
SERC,2018,50,2.177574029850746,0.1625
SERC,2018,51,6.970727083333333,0.4254
SERC,2018,52,5.475241964285714,1.4153
SERC,2019,1,8.712642447916666,2.9766
SERC,2019,2,4.501757142857143,1.6103
SERC,2019,3,-0.2749077380952381,0.1111
SERC,2019,4,0.4351761904761905,1.035
SERC,2019,5,-2.3704720238095236,1.4489
SERC,2019,6,3.0015932291666667,0.7567
SERC,2019,7,7.8278765765765765,0.3709
SERC,2019,8,3.5624616564417177,1.9588
SERC,2019,9,4.995388202247191,0.5568
SERC,2019,10,-0.6013835365853658,0.1604
SERC,2019,11,8.647392168674699,0.3157
SERC,2019,12,6.701677313432836,0.5938
SERC,2019,13,7.7137327380952385,0.3172
SERC,2019,14,10.072478571428572,0.3364
SERC,2019,15,14.832720238095238,0.7556
SERC,2019,16,15.442642261904762,0.908
SERC,2019,17,17.549757784431137,5.3498
SERC,2019,18,15.617361607142858,4.6033
SERC,2019,19,17.96735313432836,1.6508
SERC,2019,20,14.852196721311476,0.3216
SERC,2019,21,21.345088690476192,11.5146
SERC,2019,22,23.495921276595745,10.6471
SERC,2019,23,21.81118869047619,1.4863
SERC,2019,24,20.24235722891566,0.3571
SERC,2019,25,23.70315625,4.1876
SERC,2019,26,24.68404375,1.0008
SERC,2019,27,25.38671755952381,5.1118
SERC,2019,28,24.755159226190475,1.3483
SERC,2019,29,27.3474576119403,14.89
SERC,2019,30,25.960275,1.8021
SERC,2019,31,25.66650029761905,2.9895
SERC,2019,32,25.373920238095238,3.4278
SERC,2019,33,24.655000895522388,0.3709
SERC,2019,34,25.923279761904762,10.7933
SERC,2019,35,21.505327083333334,0.2743
SERC,2019,36,23.47175625,0.631
SERC,2019,37,22.883565476190476,6.7499
SERC,2019,38,21.156870833333333,0.483
SERC,2019,39,22.10751755952381,0.6734
SERC,2019,40,23.07753005952381,0.5413
SERC,2019,41,17.066179464285714,0.9768
SERC,2019,42,14.524005357142856,0.3502
SERC,2019,43,13.98858869047619,0.3278
SERC,2019,44,15.784322023809525,1.7048
SERC,2019,45,9.341210714285713,0.3239
SERC,2019,46,4.9840229166666665,0.7463
SERC,2019,47,6.7736133928571425,0.4113
SERC,2019,48,7.705876488095238,0.4938
SERC,2019,49,4.936414583333334,0.3834
SERC,2019,50,4.847686607142857,0.1654
SERC,2019,51,2.6276749253731344,0.1492
SERC,2019,52,4.566680606060606,0.7317
SERC,2020,1,7.328322916666667,0.3978
SERC,2020,2,4.7203083333333336,0.3773
SERC,2020,3,9.351825,2.9169
SERC,2020,4,0.1182532738095238,0.2784
SERC,2020,5,4.778863063063063,0.4061
SERC,2020,6,8.113931845238096,3.132
SERC,2020,7,5.995289253731343,0.2386
SERC,2020,8,3.232194029850746,0.6377
SERC,2020,9,5.889937797619048,0.6663
SERC,2020,10,7.312176488095238,0.5814
SERC,2020,11,9.555726720647773,0.3089
SERC,2020,12,10.61196517857143,0.8179
SERC,2020,13,8.909761607142856,0.4397
SERC,2020,14,10.976232537313432,1.9968
SERC,2020,15,13.3400576119403,7.1444
SERC,2020,16,10.256768452380951,3.7354
SERC,2020,17,10.725297023809524,1.9709
SERC,2020,18,12.21756488095238,0.2762
SERC,2020,19,14.100987202380953,2.1374
SERC,2020,20,12.535413392857143,0.7749
SERC,2020,21,16.093845833333333,0.2331
SERC,2020,22,19.439074702380953,0.8958
SERC,2020,23,21.777315773809523,3.5967
SERC,2020,24,23.81825238095238,5.5139
SERC,2020,25,20.031576417910447,0.2018
SERC,2020,26,23.326161607142858,5.7145
SERC,2020,27,25.886893154761903,1.8075
SERC,2020,28,25.894513095238096,3.7674
SERC,2020,29,25.60708537313433,3.0114
SERC,2020,30,27.03707462686567,7.3209
SERC,2020,31,26.70564558303887,3.8679
SERC,2020,32,24.97856994047619,1.6159
SERC,2020,33,25.358254166666665,1.5279
SERC,2020,34,22.479869940476192,1.4602
SERC,2020,35,25.577604166666667,3.0104
SERC,2020,36,24.157549253731343,0.9454
SERC,2020,37,22.82527147147147,0.3234
SERC,2020,38,19.466544345238095,0.8889
SERC,2020,39,15.666598511904763,0.4724
SERC,2020,40,18.32999404761905,0.6813
SERC,2020,41,15.97744494047619,6.1507
SERC,2020,42,16.561953273809525,0.2029
SERC,2020,43,16.450491071428573,0.2833
SERC,2020,44,13.864928358208955,0.3075
SERC,2020,45,11.125856626506025,0.9898
SERC,2020,46,16.1794125,1.3015
SERC,2020,47,9.525324107142858,4.8845
SERC,2020,48,12.003129761904763,0.3269
SERC,2020,49,8.997069345238096,0.3593
SERC,2020,50,4.47447671641791,0.3392
SERC,2020,51,4.884574850299401,0.3711
SERC,2020,52,4.797402976190476,0.7146
SERC,2020,53,1.9424316666666666,0.1629
SERC,2021,1,3.8161160714285716,0.3056
SERC,2021,2,3.9370684523809523,1.3809
SERC,2021,3,4.653216964285714,0.281
SERC,2021,4,-0.055484226190476195,0.3488
SERC,2021,5,0.8000294642857143,0.313
SERC,2021,6,1.2910699404761905,0.3031
SERC,2021,7,-0.695407738095238,0.2622
SERC,2021,8,4.0386827794561935,2.0643
SERC,2021,9,5.275603571428571,0.5368
SERC,2021,10,9.433629761904761,0.9415
SERC,2021,11,7.048612202380952,0.47
SERC,2021,12,11.857086011904762,0.5932
SERC,2021,13,10.77325982142857,1.4139
SERC,2021,14,13.283340178571429,1.2926
SERC,2021,15,13.169476488095238,1.3128
SERC,2021,16,11.155741964285715,3.34
SERC,2021,17,17.665649404761904,1.728
SERC,2021,18,17.19223482142857,2.4057
SERC,2021,19,13.574922916666667,5.685
SERC,2021,20,18.837491916167664,0.6715
SERC,2021,21,21.710918987341774,0.8267
SERC,2021,22,16.894567857142857,0.5206
SERC,2021,23,24.53223125,0.7413
SERC,2021,24,21.22570537313433,2.2615
SERC,2021,25,22.130614583333333,0.6957
SERC,2021,26,25.953054838709676,1.081
SERC,2021,27,25.085029965156796,0.9317
SERC,2021,28,26.098687066246057,0.3871
SERC,2021,29,24.704465773809524,1.424
SERC,2021,30,25.808409821428572,0.2592
SERC,2021,31,22.303310416666665,0.5132
SERC,2021,32,24.544976666666667,3.8599
SERC,2021,33,25.294968452380953,1.148
SERC,2021,34,26.22346656716418,1.429
SERC,2021,35,23.48193880597015,3.3623
SERC,2021,36,21.8856497005988,0.3839
SERC,2021,37,23.643505952380952,0.8602
SERC,2021,38,21.67623898809524,5.8163
SERC,2021,39,18.45389726443769,2.6813
SERC,2021,40,20.529082142857142,0.35
SERC,2021,41,19.537332934131737,0.8521
SERC,2021,42,16.466976785714287,2.9406
SERC,2021,43,15.280621428571429,0.4484
SERC,2021,44,10.200149850746268,0.5447
SERC,2021,45,13.2277125,1.1125
SERC,2021,46,9.286492261904762,3.844
SERC,2021,47,5.521795833333333,0.2849
SERC,2021,48,7.201177678571429,0.4718
SERC,2021,49,6.448296726190476,1.2985
SERC,2021,50,10.616603571428572,0.7053
SERC,2021,51,4.360357272727272,0.5043
SERC,2021,52,9.202939236111112,0.8977
SERC,2021,53,5.56556875,0.2982
SERC,2022,1,5.332201672240803,0.4687
SERC,2022,2,0.7270342592592592,0.5803
SERC,2022,3,-0.20013541666666665,0.8273
SERC,2022,4,-1.1723448795180722,0.4324
SERC,2022,5,0.19541556886227546,1.4005
SERC,2022,6,3.207695833333333,0.5809
SERC,2022,7,4.858966066066066,4.6536
SERC,2022,8,5.641117469879518,0.8702
SERC,2022,9,4.1446861111111115,0.6982
SERC,2022,52,9.49185,0.1296
TALL,2015,48,6.409829411764706,0.2826
TALL,2015,49,13.768305654761905,1.5383
TALL,2015,50,14.404760815047021,0.7864
TALL,2015,51,14.960155654761905,0.3232
TALL,2015,52,16.93688828451883,1.7873000000000001
TALL,2016,1,5.15262874251497,0.2731
TALL,2016,2,7.167483333333333,0.6688
TALL,2016,3,3.3680892376681615,0.2339
TALL,2016,52,7.331426041666667,0.1238
TALL,2017,1,5.150075,0.3345
TALL,2017,31,25.30711612903226,1.7288
TALL,2017,32,24.39981880597015,2.2351
TALL,2017,33,26.094061144578312,5.7151
TALL,2017,34,26.802447916666665,1.4333
TALL,2017,35,23.50504613095238,0.3243
TALL,2017,36,22.24050686567164,5.8553
TALL,2017,37,19.313169345238094,0.5107
TALL,2017,38,25.644707394366197,0.663
TALL,2017,40,21.941992517006803,0.3034
TALL,2017,41,23.29038990825688,0.5162
TALL,2017,42,18.29670424242424,0.5364
TALL,2017,43,16.033630654761904,0.5836
TALL,2017,44,14.087171130952381,2.177
TALL,2017,45,17.002371987951808,1.0018
TALL,2017,46,12.462569393939393,0.6084
TALL,2017,47,10.25134251497006,4.0126
TALL,2017,48,14.150122023809523,0.7122
TALL,2017,49,12.715322522522522,3.6288
TALL,2017,50,6.275993728222996,0.3013
TALL,2017,51,11.54513869047619,0.4348
TALL,2017,52,4.915394345238095,1.3591
TALL,2018,1,-2.6412899305555557,0.3071
TALL,2018,2,8.916973952095809,1.9973
TALL,2018,3,-1.11378125,1.2371
TALL,2018,4,11.83953903508772,0.2449
TALL,2018,5,9.085220535714285,1.424
TALL,2018,6,8.54306875,1.0503
TALL,2018,7,14.267092771084338,0.604
TALL,2018,8,18.450802380952382,3.834
TALL,2018,9,15.68000119047619,5.3966
TALL,2018,10,11.26599494047619,1.1156
TALL,2018,11,10.598280654761904,1.1842
TALL,2018,12,14.444829761904762,1.2973
TALL,2018,13,16.244703582089553,3.0056
TALL,2018,14,16.58385843373494,0.5523
TALL,2018,15,14.512236607142857,1.4033
TALL,2018,16,14.200359523809524,4.8285
TALL,2018,17,16.061736119402983,0.6847
TALL,2018,18,20.43001994047619,0.5236
TALL,2018,19,23.42088125,2.5166
TALL,2018,20,24.73830699088146,5.4221
TALL,2018,21,23.54756909090909,3.8392
TALL,2018,22,23.442553869047618,0.9027
TALL,2018,23,26.362026646706585,1.3427
TALL,2018,24,24.378016666666667,2.375
TALL,2018,25,26.215734821428573,0.7944
TALL,2018,26,27.34858475177305,0.5189
TALL,2018,27,27.051768902439026,6.1939
TALL,2018,28,27.727098692810458,2.144
TALL,2018,29,25.092,3.509
TALL,2018,30,27.165604487179486,0.5677
TALL,2018,31,25.268371428571427,5.5282
TALL,2018,32,26.730411144578312,1.7436
TALL,2018,33,26.12489017857143,2.1973
TALL,2018,34,24.183900595238097,1.4512
TALL,2018,35,25.683139285714287,4.2729
TALL,2018,36,25.092031003039512,0.5423
TALL,2018,37,25.467904761904762,1.7139
TALL,2018,38,27.987285416666666,0.5503
TALL,2018,39,24.060163095238096,0.8147
TALL,2018,40,24.91627250755287,2.7734
TALL,2018,41,23.22757147147147,0.4468
TALL,2018,42,19.118227083333334,0.3967
TALL,2018,43,14.62346875,0.361
TALL,2018,44,16.924974702380954,0.3721
TALL,2018,45,14.431362797619048,2.9147
TALL,2018,46,5.8053984,0.5759
TALL,2018,47,10.66210386904762,0.5372
TALL,2018,48,8.581507738095238,0.5123
TALL,2018,49,17.180737209302325,0.2125
TALL,2019,1,15.534043055555555,2.454
TALL,2019,6,12.98137076923077,0.6328
TALL,2019,7,10.944574404761905,0.5022
TALL,2019,8,11.438733928571429,1.953
TALL,2019,9,15.549919104477611,2.342
TALL,2019,10,6.72995748502994,1.2241
TALL,2019,11,17.29466785714286,2.2939
TALL,2019,12,11.076382388059702,0.6495
TALL,2019,13,15.618304166666666,1.2018
TALL,2019,14,13.763379268292683,0.6965
TALL,2019,15,20.825784226190475,1.5646
TALL,2019,16,16.938679510703363,1.9769
TALL,2019,17,17.98139613095238,1.6548
TALL,2019,18,22.192622822822823,0.6091
TALL,2019,19,21.05690357142857,1.7706
TALL,2019,20,21.01589969879518,0.2793
TALL,2019,21,25.150906845238094,0.2449
TALL,2019,22,27.26241488095238,1.0487
TALL,2019,23,25.926535454545455,3.6252
TALL,2019,24,23.223764564564565,0.2923
TALL,2019,25,25.698606153846153,3.3742
TALL,2019,26,25.70992245508982,12.0472
TALL,2019,27,26.332796996996997,4.4739
TALL,2019,28,27.114015178571428,8.5585
TALL,2019,29,25.913015178571428,1.1652
TALL,2019,30,24.570773214285715,0.3574
TALL,2019,31,26.68835825825826,3.4159
TALL,2019,32,26.051163063063065,2.6321
TALL,2019,33,27.89419880952381,0.9066
TALL,2019,34,26.996260416666665,3.2592
TALL,2019,35,24.19112634730539,11.2713
TALL,2019,36,26.542638690476192,0.4623
TALL,2019,37,28.42029613095238,1.1592
TALL,2019,38,27.8895875,0.9536
TALL,2019,39,26.95138898809524,1.6104
TALL,2019,40,29.286395535714284,0.9335
TALL,2019,41,22.902385416666668,1.1542
TALL,2019,42,15.479672321428572,8.2679
TALL,2019,43,16.616565178571427,0.6453
TALL,2019,44,14.738433836858006,12.1182
TALL,2019,45,12.544456547619047,1.2454
TALL,2019,46,6.9867413690476194,1.7044
TALL,2019,47,12.064719047619048,1.4305
TALL,2019,48,12.732019642857143,3.525
TALL,2019,49,10.643818789808916,1.3646
TALL,2019,50,10.287984226190476,1.541
TALL,2019,51,8.451010447761194,3.3461
TALL,2019,52,12.526465178571428,0.2352
TALL,2020,1,10.43748125,0.8084
TALL,2020,2,11.352843154761905,0.4314
TALL,2020,3,15.783401829268293,2.7817
TALL,2020,4,5.047177108433735,0.425
TALL,2020,5,9.256009821428572,0.8875
TALL,2020,6,12.122486607142857,3.2818
TALL,2020,7,11.373773511904762,0.6645
TALL,2020,8,9.297666071428571,2.0898
TALL,2020,9,8.452388392857143,0.4299
TALL,2020,10,13.121745671641792,0.3356
TALL,2020,11,15.312899104477612,0.5188
TALL,2020,12,19.816027976190476,4.8911
TALL,2020,13,18.534641964285715,1.0902
TALL,2020,14,17.49074375,0.3242
TALL,2020,15,19.9308125748503,0.8501
TALL,2020,16,14.024243975903614,0.6879
TALL,2020,17,16.7439122754491,0.5953
TALL,2020,18,17.779541369047617,1.6796
TALL,2020,19,19.46561369047619,0.4567
TALL,2020,20,18.44822029850746,0.3585
TALL,2020,21,21.12879732142857,1.9115
TALL,2020,22,22.67979910179641,5.228
TALL,2020,23,24.126639285714287,0.8194
TALL,2020,24,24.146712435233162,4.2616
TALL,2020,25,23.49354465408805,0.8449
TALL,2020,26,24.076922619047618,4.1834
TALL,2020,27,25.64317619047619,1.3945
TALL,2020,28,25.29202,1.5001
TALL,2020,29,27.078769642857143,14.1056
TALL,2020,30,27.075919018404907,5.0824
TALL,2020,31,25.213221296296297,4.2044
TALL,2020,32,25.858653293413173,4.296
TALL,2020,33,27.196779738562093,0.5723
TALL,2020,34,25.43840744047619,3.0099
TALL,2020,35,24.82627738095238,7.4389
TALL,2020,36,26.200163988095237,0.9402
TALL,2020,37,25.103585714285714,1.0993
TALL,2020,38,24.33888765060241,3.017
TALL,2020,39,18.908803592814373,0.197
TALL,2020,40,19.81459613095238,1.0806
TALL,2020,41,20.04498,0.5576
TALL,2020,42,20.31365029761905,1.4965
TALL,2020,43,19.887014880952382,0.5686
TALL,2020,44,18.46115773809524,0.5268
TALL,2020,45,14.036109523809523,0.4702
TALL,2020,46,18.79245,0.6501
TALL,2020,47,13.971093452380952,0.394
TALL,2020,48,14.75994255952381,0.9303
TALL,2020,49,7.948958630952381,0.5294
TALL,2020,50,9.446024702380953,0.356
TALL,2020,51,7.86828025477707,1.591
TALL,2020,52,8.722269205298014,0.9594
TALL,2020,53,9.29072875,0.459
TALL,2021,1,7.476904776119403,0.2393
TALL,2021,2,3.378712874251497,0.406
TALL,2021,3,8.286152678571428,0.2391
TALL,2021,4,10.920526488095238,2.7796
TALL,2021,5,7.652813134328358,0.5217
TALL,2021,6,9.229564583333334,0.7993
TALL,2021,7,-0.2203569277108434,0.4653
TALL,2021,8,12.883818154761904,0.5251
TALL,2021,9,14.58163869047619,2.1129
TALL,2021,10,14.42829040247678,0.4054
TALL,2021,11,17.371066666666668,3.3992
TALL,2021,12,15.100786785714286,0.4883
TALL,2021,13,14.861650595238094,5.3125
TALL,2021,14,17.97779166666667,2.9426
TALL,2021,15,18.667815773809522,0.4709
TALL,2021,16,14.495315773809525,1.0738
TALL,2021,17,19.978634523809525,0.509
TALL,2021,18,20.02650668896321,2.0637
TALL,2021,19,18.340159226190476,0.7763
TALL,2021,20,21.837437797619046,0.2643
TALL,2021,21,24.68106130952381,2.5689
TALL,2021,22,20.990636607142857,0.6616
TALL,2021,23,23.117083035714284,3.9296
TALL,2021,24,25.33767470238095,7.6014
TALL,2021,25,24.004368154761906,0.9069
TALL,2021,26,24.87027401812689,2.4459
TALL,2021,27,24.24780267857143,1.1142
TALL,2021,28,23.720186315789473,14.399
TALL,2021,29,24.975741706161138,2.6441
TALL,2021,30,27.44021407185629,1.7739
TALL,2021,31,25.444309821428572,13.2353
TALL,2021,32,26.177039285714287,6.4981
TALL,2021,33,25.727531547619048,1.3254
TALL,2021,34,26.372680307692306,11.4041
TALL,2021,35,23.795184431137724,9.2184
TALL,2021,36,24.215776488095237,0.2382
TALL,2021,37,23.15009223880597,0.718
TALL,2021,38,21.20938795180723,1.1558
TALL,2021,39,22.86816904761905,1.3217
TALL,2021,40,22.16097057057057,3.3777
TALL,2021,41,23.563914583333332,0.2886
TALL,2021,42,17.89361636904762,0.4852
TALL,2021,43,15.969888955223881,1.2325
TALL,2021,44,11.546058928571428,0.273
TALL,2021,45,14.738064285714286,0.4745
TALL,2021,46,12.455844776119402,0.6268
TALL,2021,47,10.273943154761906,0.6885
TALL,2021,48,12.297197916666667,1.0422
TALL,2021,49,13.431175111111111,1.664
TALL,2021,50,12.668289930555556,0.526
TALL,2021,51,9.89261636904762,0.3936
TALL,2021,52,19.469928125,0.8766
TALL,2021,53,17.33395,0.1364
TALL,2022,1,8.718567559523809,1.0342
TALL,2022,2,7.973961607142857,0.6354
TALL,2022,3,5.16875880597015,1.4642
TALL,2022,4,5.084152552552553,1.0808
TALL,2022,5,9.808226595744681,1.0985
TALL,2022,6,14.645011666666667,0.1511
TALL,2022,7,10.900690178571429,2.1113
TALL,2022,8,13.687174468085106,1.3864
TALL,2022,9,6.655430555555555,0.348
TALL,2022,52,19.870983333333335,0.0799
UKFS,2016,4,6.79211,0.3057
UKFS,2016,5,3.6303916666666667,2.6091
UKFS,2016,6,0.7106635820895523,0.5233
UKFS,2016,7,5.77478005952381,1.833
