siteID,year,mmwrWeek,mean,variance
BLAN,2020,16,60.8047754491018,146.07
BLAN,2020,17,65.74376524390244,81.85
BLAN,2020,18,83.59440548780488,120.5
BLAN,2020,19,65.71115615615615,97.75
BLAN,2020,20,58.132057057057054,158.7
BLAN,2020,21,69.12820940819424,76.53
BLAN,2020,22,79.6440909090909,24.23
BLAN,2020,23,60.14646525679758,123.73
BLAN,2020,24,66.07782208588957,42.97
BLAN,2020,25,67.80131086142322,37.26
BLAN,2020,26,69.86108974358974,34.98
BLAN,2020,27,68.54497023809523,50.75
BLAN,2020,28,71.62136904761904,76.99
BLAN,2020,29,65.9864880952381,120.5
BLAN,2020,30,72.02420245398773,134.95
BLAN,2020,31,75.38936555891239,38.61
BLAN,2020,32,81.73464788732394,50.55
BLAN,2020,33,82.67895366218237,69.89
BLAN,2020,34,82.54277691107644,53.57
BLAN,2020,35,79.90184782608695,341.39
BLAN,2020,36,87.25207165109035,170.72
BLAN,2020,37,80.11766881028939,87.49
BLAN,2020,38,84.17523168908819,52.11
BLAN,2020,39,76.77990697674419,125.47
BLAN,2020,40,82.87448695652174,67.63
BLAN,2020,41,75.73044207317074,70.46
BLAN,2020,42,80.54127768313458,61.71
BLAN,2020,43,77.92468085106383,94.64
BLAN,2020,44,87.02013975155279,60.35
BLAN,2020,45,62.88383928571429,128.97
BLAN,2020,46,79.05744113029827,150.72
BLAN,2020,47,59.2528313253012,132.32
BLAN,2020,48,66.94441247002398,44.5
BLAN,2020,49,62.077737003058104,47.59
BLAN,2020,50,65.6607055214724,33.82
BLAN,2020,51,75.25051204819277,26.03
BLAN,2020,52,73.36699059561128,21.13
BLAN,2020,53,54.528958333333335,32.79
BLAN,2021,1,79.9676582278481,22.37
BLAN,2021,2,64.73581453634085,61.85
BLAN,2021,3,62.03931240657698,189.38
BLAN,2021,4,62.27463223787167,80.85
BLAN,2021,5,66.21394932935917,141.47
BLAN,2021,6,72.2304248861912,156.92
BLAN,2021,7,80.48434715821813,74
BLAN,2021,8,55.06,140.22
BLAN,2021,9,61.966661157024795,129.85
BLAN,2021,10,51.432678571428575,227.33
BLAN,2021,11,56.40447916666667,333.38
BLAN,2021,12,65.73552833078101,68.4
BLAN,2021,13,61.928014925373134,80.51
BLAN,2021,14,57.002916666666664,187.25
BLAN,2021,15,78.73234676007006,77.99
BLAN,2021,16,55.33352272727273,94.05
BLAN,2021,17,64.57565284178187,177.43
BLAN,2021,18,66.05662790697674,95.6
BLAN,2021,19,62.46703761755486,131.67
BLAN,2021,20,70.11926756352766,134.5
BLAN,2021,21,75.13352395672334,81.66
BLAN,2021,22,78.54956822107081,74.04
BLAN,2021,23,73.95774757281553,46.94
BLAN,2021,24,67.94390057361376,101.67
BLAN,2021,25,71.7499293286219,77.06
BLAN,2021,26,73.08265420560748,73.43
BLAN,2021,27,70.47236889692586,66.24
BLAN,2021,28,71.03979779411765,132.62
BLAN,2021,29,69.74500970873787,212.05
BLAN,2021,30,73.02101604278074,121.07
BLAN,2021,31,70.23725705329153,85
BLAN,2021,32,77.45300319488818,195.35
BLAN,2021,33,83.3918275862069,55.89
BLAN,2021,34,77.17167207792208,186.74
BLAN,2021,35,82.13454703832753,131.22
BLAN,2021,36,76.38775221238939,66.08
BLAN,2021,37,78.53267080745341,74.99
BLAN,2021,38,82.58754054054054,52.56
BLAN,2021,39,73.19522857142857,110.05
BLAN,2021,40,85.40205426356589,54.54
BLAN,2021,41,82.59313799621928,820.77
BLAN,2021,42,63.86278276481149,100.5
BLAN,2021,43,71.63265682656827,86.28
BLAN,2021,44,72.47380776340111,103.67
BLAN,2021,45,64.87253211009174,126.43
BLAN,2021,46,59.08092013888889,87.1
BLAN,2021,47,60.10710169491526,70.43
BLAN,2021,48,55.81235483870968,216.65
BLAN,2021,49,58.760558139534886,121.56
BLAN,2021,50,62.1759907120743,195.86
BLAN,2021,51,64.07880121396055,144.43
BLAN,2021,52,70.03763213530655,162.68
BLAN,2021,53,79.66916666666667,26.88
BLAN,2022,1,73.40521023765996,55.44
BLAN,2022,2,61.956923076923076,201.4
BLAN,2022,3,65.55990625,134.2
BLAN,2022,4,66.97483383685801,168.87
BLAN,2022,5,70.21296232876712,208.34
BLAN,2022,6,60.91493129770993,100.46
BLAN,2022,7,63.269666666666666,83.08
BLAN,2022,8,60.10241860465116,293.07
BLAN,2022,9,52.858606271777006,327.2
BLAN,2022,52,82.1419696969697,13.47
KONZ,2016,1,88.91464114832536,46.22
KONZ,2016,2,68.31211309523809,11.51
KONZ,2016,3,76.33014925373135,33.97
KONZ,2016,4,77.96232421875,17.08
KONZ,2016,5,71.71741641337385,22.47
KONZ,2016,6,61.129732142857144,28.07
KONZ,2016,7,52.29407738095238,104.25
KONZ,2016,8,61.778333333333336,76.46
KONZ,2016,9,51.05547619047619,32.39
KONZ,2016,10,61.66889221556886,24.66
KONZ,2016,11,70.88124401913876,57.59
KONZ,2016,39,67.72405063291139,23.35
KONZ,2016,40,73.82107142857143,46.68
KONZ,2016,41,66.4802571860817,98.65
KONZ,2016,42,67.02403273809524,26.39
KONZ,2016,43,64.2870044709389,17.71
KONZ,2016,44,67.46386904761904,16.34
KONZ,2016,45,62.06618834080717,35.77
KONZ,2016,46,57.62732142857143,135.59
KONZ,2016,47,69.74406855439642,27.89
KONZ,2016,48,60.08988095238095,26.15
KONZ,2016,49,71.48144177449169,44.29
KONZ,2016,50,62.81906474820144,26.4
KONZ,2016,51,65.45145645645646,42.9
KONZ,2016,52,57.880417310664605,97.8
KONZ,2017,1,69.4045822454308,24.92
KONZ,2017,2,61.471117216117214,52.78
KONZ,2017,3,77.38422566371682,41.22
KONZ,2017,4,74.18604166666667,20.53
KONZ,2017,5,56.6372741194487,13.45
KONZ,2017,6,62.5728813559322,17.07
KONZ,2017,7,50.152361733931244,29.07
KONZ,2017,8,65.58818452380953,35.07
KONZ,2017,9,56.002015037593985,46.93
KONZ,2017,10,43.82035928143713,216.83
KONZ,2017,11,65.93783258594918,26.18
KONZ,2017,12,45.80636904761905,57.99
KONZ,2017,13,90.66286178861789,9.77
KONZ,2017,14,73.38792993630574,40.7
KONZ,2017,15,62.7534776119403,56.36
KONZ,2017,16,69.6871875,114.47
KONZ,2017,17,48.532691029900334,37.73
KONZ,2017,18,59.876820276497696,22.58
KONZ,2017,19,57.31755357142857,42.63
KONZ,2017,20,68.79987692307692,51.41
KONZ,2017,21,72.12940366972477,33.74
KONZ,2017,22,65.50237237237238,174.87
KONZ,2017,23,63.80876119402985,38.98
KONZ,2017,24,67.34721726190476,108
KONZ,2017,25,60.24979166666667,118.06
KONZ,2017,26,69.9645045045045,78.68
KONZ,2017,27,70.01564179104477,34.41
KONZ,2017,28,66.04498511904762,207.64
KONZ,2017,29,60.550551415797315,25.63
KONZ,2017,30,70.6021375186846,103.56
KONZ,2017,31,68.78712797619048,55.85
KONZ,2017,32,78.67218320610687,55.37
KONZ,2017,33,73.27559701492537,17.54
KONZ,2017,34,68.6999255952381,38.86
KONZ,2017,35,73.67733834586465,28.23
KONZ,2017,36,57.03950892857143,25.22
KONZ,2017,37,52.922645739910315,137.29
KONZ,2017,38,71.7369494047619,16.1
KONZ,2017,39,67.35926905132193,21.24
KONZ,2017,40,69.76361022364217,17
KONZ,2017,41,67.71401785714286,112.51
KONZ,2017,42,60.80132637853949,42.38
KONZ,2017,43,48.829955223880596,19.09
KONZ,2017,44,61.122465116279066,27.34
KONZ,2017,45,63.00701694915254,21.55
KONZ,2017,46,77.55012558869701,34.98
KONZ,2017,47,47.548271236959764,54.19
KONZ,2017,48,46.91138392857143,14.17
KONZ,2017,49,56.763985074626866,35.9
KONZ,2017,50,53.442395833333336,25.79
KONZ,2017,51,71.96424427480916,71.79
KONZ,2017,52,71.06549107142857,12.09
KONZ,2018,1,62.585893089960884,13.82
KONZ,2018,2,67.23611607142857,12.25
KONZ,2018,3,62.64696428571428,21.59
KONZ,2018,4,71.03629116117851,23.36
KONZ,2018,5,52.609873417721516,42
KONZ,2018,6,62.76590773809524,46.43
KONZ,2018,7,60.19275707898659,38.51
KONZ,2018,8,72.5885582822086,20.55
KONZ,2018,9,62.05747619047619,18.43
KONZ,2018,10,52.27803328290469,48.86
KONZ,2018,11,52.330174757281554,22.38
KONZ,2018,12,70.4080303030303,45.13
KONZ,2018,13,76.4602510460251,10.61
KONZ,2018,14,60.454537037037035,22.95
KONZ,2018,15,54.19026865671642,40.91
KONZ,2018,16,60.523511904761904,22.87
KONZ,2018,17,65.28909090909092,141.96
KONZ,2018,18,63.91179883945841,87.2
KONZ,2018,19,49.18349013657056,63.34
KONZ,2018,20,69.68840059790732,194.92
KONZ,2018,21,76.68739457831326,24.43
KONZ,2018,22,64.7266512345679,94.06
KONZ,2018,24,62.632,124.15
KONZ,2018,25,68.89384500745156,39.73
KONZ,2018,26,66.70202380952381,166.76
KONZ,2018,27,63.75879464285714,64.35
KONZ,2018,28,54.16460843373494,346.89
KONZ,2018,29,76.32223255813953,103.98
KONZ,2018,30,65.53335820895522,31.14
KONZ,2018,31,64.68686098654709,67.37
KONZ,2018,32,58.40995502248875,92.04
KONZ,2018,33,70.53892424242424,153.22
KONZ,2018,34,79.93448382126348,55.57
KONZ,2018,35,69.35107623318386,54.91
KONZ,2018,36,84.7103120124805,44.75
KONZ,2018,37,80.7696119402985,14.39
KONZ,2018,38,67.69763392857143,80.77
KONZ,2018,39,70.94799382716049,37.98
KONZ,2018,40,83.28717293233083,209.56
KONZ,2018,41,88.11128712871287,62.53
KONZ,2018,42,72.37570992366412,31.14
KONZ,2018,43,66.46049475262369,28.55
KONZ,2018,44,58.55654761904762,28.15
KONZ,2018,45,77.7957530120482,26.23
KONZ,2018,46,68.44537202380953,16.65
KONZ,2018,47,66.988956780924,37.74
KONZ,2018,48,73.88544642857143,40.24
KONZ,2018,49,78.51808373590983,33.48
KONZ,2018,50,71.56528273809523,23.67
KONZ,2018,51,59.139610194902545,122.35
KONZ,2018,52,76.67069172932331,23.2
KONZ,2019,1,71.57946595460614,29.38
KONZ,2019,2,59.755580357142854,35.51
KONZ,2019,3,96.62815656565657,2.42
KONZ,2019,4,79.16449925261584,17.98
KONZ,2019,5,67.48097597597598,48.6
KONZ,2019,6,79.28944610778443,13.27
KONZ,2019,7,73.43246231155779,34.35
KONZ,2019,8,80.30536036036035,18.56
KONZ,2019,9,75.13406040268457,12
KONZ,2019,10,67.95433035714285,10.44
KONZ,2019,11,75.53625931445603,34.04
KONZ,2019,12,56.26680722891566,26.68
KONZ,2019,13,73.93816816816816,50.86
KONZ,2019,14,63.54980654761905,33.52
KONZ,2019,15,58.96506726457399,110.85
KONZ,2019,16,54.07498511904762,68.4
KONZ,2019,17,60.111206636500754,66.51
KONZ,2019,18,73.71046125461254,29.23
KONZ,2019,19,80.40327666151468,66.3
KONZ,2019,20,67.37158445440957,65.51
KONZ,2019,21,79.41025487256371,85.96
KONZ,2019,22,79.08342814371258,44.18
KONZ,2019,23,68.18284431137725,28.28
KONZ,2019,24,60.211488095238096,126.12
KONZ,2019,25,75.07503875968992,92.75
KONZ,2019,26,74.41176829268292,44.98
KONZ,2019,27,76.18103343465046,35.37
KONZ,2019,28,75.66233183856502,22.26
KONZ,2019,29,69.7056886227545,10.84
KONZ,2019,30,65.21931343283582,16.69
KONZ,2019,31,64.67895454545454,29.82
KONZ,2019,32,78.30492447129909,40.43
KONZ,2019,33,78.50050874403816,78.27
KONZ,2019,34,78.51895209580839,145.49
KONZ,2019,35,79.42626003210273,34.4
KONZ,2019,36,74.78735159817352,18.98
KONZ,2019,37,73.12102521008403,82.99
KONZ,2019,38,69.1814371257485,41.41
KONZ,2019,39,73.21886056971515,42.2
KONZ,2019,40,83.17341853035144,27.31
KONZ,2019,41,68.6053961136024,171.88
KONZ,2019,42,54.30608370702541,23.31
KONZ,2019,43,60.303677130044846,86.15
KONZ,2019,44,66.74081845238095,25.26
KONZ,2019,45,52.49877263581489,16.06
KONZ,2019,46,55.39129464285714,20.43
KONZ,2019,47,60.9175260804769,25.66
KONZ,2019,48,75.47606531881804,17.57
KONZ,2019,49,61.80436817472699,28.46
KONZ,2019,50,63.0184375,25.17
KONZ,2019,51,71.06971641791044,13.25
KONZ,2019,52,69.18115963855422,14.6
KONZ,2020,1,66.7215649867374,27.92
KONZ,2020,2,57.28688988095238,20.85
KONZ,2020,3,85.6591652173913,11.41
KONZ,2020,4,76.88987075928918,13.52
KONZ,2020,5,85.48161434977578,42.26
KONZ,2020,6,64.3465868263473,25.79
KONZ,2020,7,65.82056886227545,50.11
KONZ,2020,8,65.54576807228915,151.88
KONZ,2020,9,65.7917251908397,62.17
KONZ,2020,10,46.42839285714286,21.42
KONZ,2020,11,65.2818154311649,17.65
KONZ,2020,12,85.40997971602434,257.85
KONZ,2020,13,80.44084249084248,59.27
KONZ,2020,14,59.7958125,422.47
KONZ,2020,15,57.737314814814816,33.43
KONZ,2020,16,56.028035714285714,117.09
KONZ,2020,17,59.11767441860465,38
KONZ,2020,18,58.77337313432836,67.22
KONZ,2020,19,59.84184290030211,53.25
KONZ,2020,20,68.65860119047619,48.66
KONZ,2020,21,77.22416666666666,21.15
KONZ,2020,22,78.35925595238095,17.49
KONZ,2020,23,66.51624031007752,33.3
KONZ,2020,24,63.77333333333333,117.69
KONZ,2020,25,61.55057251908397,89.45
KONZ,2020,26,71.1145671641791,331.16
KONZ,2020,27,79.1680476900149,110.44
KONZ,2020,28,73.25674121405751,168.94
KONZ,2020,29,73.89653399668325,37.85
KONZ,2020,30,76.52016417910448,39.7
KONZ,2020,31,84.41392744479495,50.4
KONZ,2020,32,73.33678571428571,95.29
KONZ,2020,33,76.5723780487805,43.05
KONZ,2020,34,68.15041666666667,86.12
KONZ,2020,35,60.06274774774775,16.29
KONZ,2020,36,71.98237668161435,42.36
KONZ,2020,37,78.75552631578947,102.94
KONZ,2020,38,72.86784226190476,31.5
KONZ,2020,39,71.58211567732116,9.15
KONZ,2020,40,54.60729166666667,63.96
KONZ,2020,41,57.33363228699552,19.87
KONZ,2020,42,48.36002976190476,33.99
KONZ,2020,43,67.05715396578537,120.78
KONZ,2020,44,69.01240657698057,22.35
KONZ,2020,45,49.98209895052474,13.69
KONZ,2020,46,70.30134556574923,29.78
KONZ,2020,47,44.76008995502249,46.02
KONZ,2020,48,73.76779104477612,56.01
KONZ,2020,49,59.8983004552352,17.08
KONZ,2020,50,56.64301043219076,8
KONZ,2020,51,79.94119760479042,15.39
KONZ,2020,52,57.7209375,60.12
KONZ,2020,53,65.05212189616253,30.91
KONZ,2021,1,72.65959627329192,30.06
KONZ,2021,2,65.77419790104948,86.68
KONZ,2021,3,57.237059701492534,14.35
KONZ,2021,4,79.45546218487395,5.99
KONZ,2021,5,74.52809523809523,24.2
KONZ,2021,6,74.89803278688525,52.84
KONZ,2021,7,68.54587797619048,11.72
KONZ,2021,8,58.34455772113943,11.82
KONZ,2021,9,51.92396706586826,25.59
KONZ,2021,10,54.0811377245509,77.41
KONZ,2021,11,83.42094545454546,53.46
KONZ,2021,12,72.47707462686567,27.73
KONZ,2021,13,43.24732035928144,39.48
KONZ,2021,14,62.794693251533744,158.89
KONZ,2021,15,55.21630952380952,88.35
KONZ,2021,16,68.521796875,45.77
KONZ,2021,17,61.10403361344538,89.16
KONZ,2021,18,54.55130630630631,25.67
KONZ,2021,19,64.40199404761904,93.48
KONZ,2021,20,86.64595057034221,30.14
KONZ,2021,21,81.4303294892916,81.69
KONZ,2021,22,74.6451273344652,33.02
KONZ,2021,23,72.08057315233786,108.35
KONZ,2021,24,54.87538002980626,33
KONZ,2021,25,61.97432267884323,144.29
KONZ,2021,26,80.79883642495784,37.05
KONZ,2021,27,65.75819237147596,23.59
KONZ,2021,28,73.43373942470389,78.52
KONZ,2021,29,72.96035541195477,26.44
KONZ,2021,30,69.94899696048633,111.72
KONZ,2021,31,66.93787878787879,45.71
KONZ,2021,32,70.12577702702703,211.56
KONZ,2021,33,73.01222222222222,25.09
KONZ,2021,34,63.867082533589254,38.18
KONZ,2021,35,76.81325203252032,61.77
KONZ,2021,36,63.16735483870968,42.55
KONZ,2021,37,63.45740916271722,110.46
KONZ,2021,38,59.426818181818184,47
KONZ,2021,39,59.39600938967136,22.27
KONZ,2021,40,66.8490243902439,28.23
KONZ,2021,41,58.70391640866873,54.92
KONZ,2021,42,54.30616892911011,61.39
KONZ,2021,43,79.53250841750842,42.22
KONZ,2021,44,67.83432432432433,37
KONZ,2021,45,63.430961832061065,11.18
KONZ,2021,46,52.21104,55.05
KONZ,2021,47,51.499023178807946,17.04
KONZ,2021,48,51.14662162162162,9.55
KONZ,2021,49,57.112901785714286,46.26
KONZ,2021,50,56.25006006006006,98.05
KONZ,2021,51,64.1064328358209,31.78
KONZ,2021,52,60.34638743455498,56.13
KONZ,2021,53,73.5495238095238,14.14
KONZ,2022,1,64.97543154761905,134.75
KONZ,2022,2,58.52580303030303,49.95
KONZ,2022,3,67.6721972318339,25.63
KONZ,2022,4,51.61353302611367,163.55
KONZ,2022,5,48.600538922155685,33.61
KONZ,2022,6,47.57511244377811,27.72
KONZ,2022,7,44.06308035714286,60.79
KONZ,2022,8,58.55876876876877,27.93
KONZ,2022,9,38.566319444444446,11.72
KONZ,2022,52,62.4453125,20.43
LENO,2016,20,93.39575,14.39
LENO,2016,21,83.38963855421687,31.29
LENO,2016,22,86.78115511551155,139.4
LENO,2016,23,88.81081481481482,71.18
LENO,2016,24,94.05757009345794,49.07
LENO,2016,25,89.35866666666666,42.21
LENO,2017,1,83.60854166666667,33.29
LENO,2017,18,73.7829292929293,51.69
LENO,2017,19,72.03314928425358,46.45
LENO,2017,20,76.7218086696562,48.76
LENO,2017,21,81.83806299212598,47.81
LENO,2017,22,87.31248511904762,45.32
LENO,2017,23,83.30549050632911,100.21
LENO,2017,24,85.16172307692308,128.26
LENO,2017,25,92.10323913043479,115.74
LENO,2017,26,80.10377976190476,83.54
LENO,2017,27,78.43069277108434,37.47
LENO,2017,28,81.64549707602339,63.82
LENO,2017,29,86.46068965517242,125.96
LENO,2017,30,86.39403007518797,160.94
LENO,2017,31,83.62484615384615,49.46
LENO,2017,32,90.60174959871588,107.04
LENO,2017,33,87.88440476190476,110.69
LENO,2017,34,84.95708333333333,64.07
LENO,2017,35,88.75973053892216,118.47
LENO,2017,36,79.64625,107.28
LENO,2017,37,80.17987972508591,43.49
LENO,2017,38,85.02880952380953,42.67
LENO,2017,39,81.10974702380952,39.35
LENO,2017,40,73.32830015313935,35.11
LENO,2017,41,81.80607038123168,22.42
LENO,2017,42,79.63105654761905,118.85
LENO,2017,43,77.30620743034056,76.85
LENO,2017,44,82.21316890881913,177.58
LENO,2017,45,89.07001550387596,13.29
LENO,2017,46,83.97255952380952,40.58
LENO,2017,47,72.00700892857142,214.15
LENO,2017,48,80.59973270440251,90.44
